V288;Bovine;a;0,0000428665;0,0000449607;0,0000489861;;;0,0000399414;0,0000656892;;;0,0000402495;0,0000745221;0,0000463017;;0,000537902;0,000245341;;0,000167277;0,00010665;0,000119318;;;0,0000581291;;;;0,000053509;;0,0000615618;;;;;0,0000552868;;0,0000662467;;;;0,0000432528;0,0000421637;0,0000423932;;;;0,0000430573;;0,0000461513;0,000136401;;;;;0,000151385;;0,0000591231;;0,0000821168;;0,0000913923;;;;0,000120742;;;;;0,0000897156;0,000604022;;0,000103043;0,000064924;;;0,0000638937;;;;0,0000473959;;0,000294236;0,000102285;;;0,0000640029;0,0000381364;0,0000434886;;;;0,00087996;;0,000603949;;0,000367911;0,000492368;0,000292592;;;;;;0,0000798878;0,0000557656;0,000127538;;;;;;0,000212914;0,000103093;;;0,0000496232;;0,0000382019;0,000038287;0,0000426355;;;0,000525514;;;;0,000485993;;;;;;0,000043208;0,0000598064;0,0000529018;0,0000400142;0,0000398263;;0,001240237;0,000478483;;0,000429917;0,000314527;;0,000141758;;;0,000480126;0,0000948335;;;;0,0000614669;0,0000551654;0,0000620374;;;0,00021581;;;;0,000146087;0,000123881;;;;;;;0,000264235;;;;;0,0000962942;;;0,000184556;0,0000579982;0,0000587176;0,0000481045;;0,000056188;;;0,0000720784;0,000220582;;0,000995418;;0,000314262;;;0,0000987749;0,000109533;;;;0,0000619314;;0,0000539445;;;;0,000575486;;0,000172461;;;0,0000675293;;;;0,0000439876;0,000106733;;0,001329834;;0,000622232;0,000866262;;0,000506606;;0,000847738;0,000409308;;;;;;;;;;0,0000737553;0,000195312;;0,000118353;;;;;0,000274808;0,000118476;0,0000850579;0,000048637;;;0,0000400264;0,000679288;;;0,0000852565;0,0000732764;;0,000554176;;;0,0000498993;;;;0,000252773;0,000209823;;;;0,000565717;;0,000112538;;0,0000381938;0,0000504785;0,0000423126;;0,000176948;;;;;;0,000126926;0,0000978604;0,000195457;;;0,0000425665;;0,0000437247;0,000039273;;;0,0000394611;0,0000483357;0,0000429133;0,000039177;;0,0000387389;;0,0000501451;0,0000471485;;;;;;;NS;S;NS;S;S;S;S;NS;S;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;
V289;Dog;b;0.04473;0,0000417603;0,0000803444;;0,0000487006;0,0000769546;0,0000784059;;0,0000391862;;0,0000540667;;;0,000442383;;;;0,000180352;0,000133195;;0,0000680453;0,0000535673;;;;;;;;;0,0000432047;;0,000104005;;0,000115987;;0,0000404587;;;0,0000445984;;;0,0000415926;0,0000449614;;;0,0000382679;;0,000117587;;0,000148837;;0,000184242;;0,0000741993;;0,0000586646;0,0000409068;;;0,0000426281;;;0,000102189;;;;0,000216145;0,000510111;0,00015236;0,000124592;;;;;0,0000392205;;0,000153807;;;0,000420901;;0,0000739293;;0,0000455228;;;;;0,000646285;;;0,000543083;;;;0,000169453;;0,0000588281;;;0,0000535575;;;;0,000124724;;0,0000943735;0,000381277;;;0,0000835809;;0,0000529663;;;;0,0000432133;;;0,0000626672;0,00042612;;0,000118115;0,0000783633;0,000610446;;;;;0,0000418176;0,0000409089;0,0000414686;;;0,0000398357;;0,001013004;;;0,000392496;;0,000364491;;;0,000049488;0,0004279;0,0002129;;;;;0,0000593091;0,0000888146;;;0,000314537;;0,0000576254;0,0000930545;0,000128747;0,000118978;;0,0000696693;0,0000560805;0,000251578;;;0,000240213;;;0,000123812;;;;;;;;;;0,0000438298;;;;0,00039996;;0,000807655;;;;0,0000923115;0,0000613096;0,0000687721;;;0,0000388342;0,000040087;;0,000240459;;;;;0,000660733;;;;0,000068672;0,0000611348;;;;0,000180677;0,001031012;0,000627737;;;0,000738605;;0,000416435;;;0,000193637;;;;0,0000719465;;;;;;;;0,0000631974;;;0,000111247;0,000555012;;;0,00018064;;;;;0,000042612;0,000533195;;;0,0000896982;;;0,000640022;;0,0000737624;0,0000577397;;;;0,000283779;0,000210917;;;;0,000493966;0,000135235;0,000260061;0,000222159;0,0000426891;0,0000444637;0,0000649997;;0,000241777;;;0,0000433498;0,0000405231;0,0000544206;0,000106451;0,0000909537;0,000210339;;;;;;;;;;0,0000868014;;;;;;0,0000665344;;;;;;;;NS;S;NS;S;S;S;S;NS;NS;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
V290;Goat;a;0,000046314;0,0000427464;0,000044152;;;0,0000414166;0,0000798497;0,0000586174;;0,0000463568;0,0000760029;;;0,000496683;0,000282126;;0,000177272;0,0000983702;0,000175052;;;0,0000587028;0,0000537841;;0,0000494737;;;0,0000554681;0,0000528656;;;;0,0000496566;;0,0000461735;0,000044949;;;0,0000456269;;0,0000447125;0,0000475922;;;0,0000414647;;;0,00014123;;;0,000199762;;0,000170434;;0,000066372;;0,0000771057;0,0000483305;;0,0000394472;;0,0000440606;0,0000891165;;;0,0000376403;;;0,000579569;;0,0000948513;;;;0,0000437465;;;;0,0000649417;;0,000286075;0,000133555;;;0,0000437536;;;;0,000133264;;0,001004622;;0,000620818;;0,000342469;0,000726099;;;;;;;0,0000843096;0,0000427197;0,000164578;;;;;0,0000379771;;0,0000695805;;;;0,000108503;;;0,0000383584;;;0,00053313;;;;0,000507376;;;;;;0,0000372206;;;;0,0000375481;;0,001092757;0,000405446;;0,000325069;0,000252013;;0,000107579;0,0000622673;;0,000695165;;;0,0000409627;;0,0000542987;0,0000526431;0,0000653328;;;0,000252412;;0,0000505727;;0,000146588;0,000115553;0,0000450052;;0,000064809;0,000332304;0,0000918696;;0,000232316;;;;;0,0000814549;;;0,0000687368;;0,0000362567;;0,0000413102;0,0000533688;0,000044559;;0,0000689512;0,000180603;;0,000896441;;0,000268062;;;0,0000883318;0,0000908952;;0,0000570658;0,0000607294;;;0,0000644769;;;;0,000502018;;0,000198547;0,000102526;;;;;;;0,000245942;;0,001382668;;0,000627459;0,000831158;;0,000463146;;0,001067795;;;;;0,000123519;;;;;0,0000467164;0,0000957884;0,000258857;;0,000134963;;;;;;0,0000932815;;;0,00014585;;0,0000387613;0,000627597;;;0,0000685398;0,000063303;0,0000754129;0,000536578;;;;;;0,0000360989;0,00018387;0,000162701;;;;0,00073843;;0,000128362;;;0,0000508925;0,0000490333;;0,000191036;;0,000052916;0,0000416675;0,0000426852;;0,000116272;0,0000902619;0,000167621;0,0000458702;;;;0,0000371039;0,0000431712;;;;0,0000596267;0,000042922;0,0000397519;;0,0000451948;;0,0000514133;;;;;;;;S;S;S;S;S;S;S;S;NS;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
V291;Dog;b;;;0,000108635;;0,0000511461;0,0000649003;0,0000768912;;0,0000526592;;;;;0,000440095;;0,000152462;;0,000291891;;;;;0,0000515593;;;;;0.05136;;;0,0000474457;;;;;;;;0,0000379052;;;0,0000438419;0,0000426973;0,0000439163;;;;;0,000110216;;0,000120289;;0,000135955;0,000078268;0,0000617499;;;0,0000407084;;;;;;0,0000695997;0,0000438736;;0,0000796079;0,000314087;0,000299179;0,000120009;;;;;;;;0,000156926;;;0,000423676;;0,0000917869;;;;;0,0000457026;;0,000535837;;0,000371921;0,00048554;;0,000905453;;0,00019241;;;0,0000681912;;;;0,0000551945;;0,0000678637;;0,0000543228;;0,000183894;;0,0000727818;;;0,0000464704;;;0,0000521289;;;;;;0,0000910533;0,0000730763;0,000452686;;;;0,0000560446;0,0000432405;;0,0000521041;;;;;0,001011897;;;0,000338491;;0,000500138;;;;0,000451843;0,000274781;;;0,0000384091;;0,0000542511;0,0000675418;;;0,000280793;;0,0000569635;0,0000506387;0,0000872847;0,0000835052;;0,0000692599;;0,000186351;;0,0000502249;0,000161112;0,0000952826;;0,0000874334;;;0,0000599144;0,000042374;;;0,0000436078;;;0,0000565108;;;;;0,000537021;;0,000473052;;;0,0000867822;;0,0000671554;;;0,0000510803;0,0000477636;;0,000269325;;0,0000774601;;;0,000673068;;;;0,0000446386;;;0,000047111;;0,000143321;0,000882315;;0,000534436;;0,000738369;;0,001362417;;;;;0,000174221;;0,000108878;;;;0,0000902881;;;;;;;0,0000460891;;0,000271366;;0,000142668;;;;;0,0000502863;;;;0,0000892557;0,0000879424;0,000091162;0,000499412;;;0,0000494961;;;;0,000216393;0,000164965;0,0000447328;;;0,000537809;0,000157748;0,000337824;;;;0,0000478921;;0,000230467;0,0000633951;;0,000044306;0,0000404602;0,0000418427;0,0000766375;0,0000606012;0,000149664;;;;;;;;;;0,0000741277;;0,0000378333;;;;0,0000587068;;;;;;;;S;S;S;NS;S;S;S;S;NS;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;
V292;Bovine;a;0,0000573762;0,0000444502;0,0000412809;;0,000037363;0,0000403041;0,0000812927;0,0000482567;;0,0000382824;0,0000762825;0,0000440614;;0,000542647;0,000333241;;0,000200459;;0,000192685;;;;0,0000495061;;;0,0000684892;;0,0000442236;;0,0000544537;;;0,0000513792;;0,0000661179;;0,0000417851;;0,0000448228;0,0000451857;;0,0000431814;;0,0000414844;;;0,0000469744;0,000163783;;;0,000144856;0,0000750553;0,000179293;;0,0000641312;;0,0000840908;0,0000560126;;0,000042597;0,0000405136;;0,0000549368;;0,0000425899;;;;0,000668091;;;0,0000805103;;;;0,0000398196;;;0,0000524839;;0,000330854;;;;0,0000396802;0,0000361684;0,0000434337;0,0000475532;;;0,001133223;;0,000677244;;;0,000763255;;;;;;;0,0000730086;0,0000424718;0,00017722;;;;;;0,000208328;;;;;0,0000522207;;0,0000386006;0,0000348677;0,0000344924;;0,000574631;;;0,0000654474;0,000497858;;;;0,0000569384;;0,0000342774;0,0000408119;;0,0000394182;0,0000392606;0,0000495261;0,001113055;0,000439868;;0,000329046;0,00023186;;0,000118259;0,000076216;;0,00053738;;;0,0000392972;;0,0000510418;0,0000448197;0,0000588838;;;0,000222743;;;0,0000419207;0,0000838901;0,0000741927;;;0,0000417956;0,000222177;0,0000695743;;0,000129843;0,000144042;;;;0,0000779646;;0,0000585961;;;0,0000383172;;0,0000612238;0,0000367195;;;;0,000204257;;0,000943414;;0,00029505;0,00020788;0,000125203;0,0000933734;0,000103562;;;;;;0,0000581468;;;;0,000542381;;0,000158569;;;;;0,0000437501;;0.05416;0,000126048;;0,001445599;;0,000701919;0,0008296;;0,000430371;;0,001047168;;;;;0,00012088;;;;;;0,0000879334;0,00025571;;0,000115482;;;;;0,000221882;0,0000979393;0,0000480878;0,0000403432;;;;0,000637995;;;0,0000815002;0,0000682931;0,0000748043;0,000486359;;;0,0000477721;;;0,0000438267;0,000153615;0,000122136;0,0000399742;;;0,000545902;;0,000104615;;0,0000355791;0,0000435478;0,000044141;;0,000165996;;0,0000491019;0,0000410308;0,0000357966;0,0000409378;0,0000632513;0,000057426;;;0,0000356055;0,000043185;0,0000345842;;0,0000364017;;;0,0000390177;0,0000429149;0,0000484456;0,0000383611;0,0000382372;0,0000494486;;0,0000410087;;;;;;;;S;S;NS;S;S;S;S;S;NS;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;
V293;Swine;b;0,0000459181;0,0000530526;;0,0000458463;;;0,0000686027;;;;0,000059613;0,0000385733;;0,000525112;;;0,000282541;;;;;;;;;0,0000536326;;0,0000539363;0,0000837466;;;0,0000457892;0,0000765698;;0,0000668154;;;;0,000045971;;;0,0000388757;;;;;;0,000187768;;;0,000116984;0,0000687562;0,000140134;;0,0000609417;;0,0000662413;0,0000422875;;0,0000448389;0,0000377064;;0,0000591845;0,0000403475;;;;;0,000687925;;;0,0000708455;;;;;0,000138144;;0,0000444228;0,0000448648;0,000401612;;0,0000630549;0,000166556;0,0000440767;0,0000540929;;;0,0000431223;;0,000249176;;0,000927346;;;;0,000282952;;;;;;0,0000804172;;0,000367474;;;;0,000201655;;;;;0,0000643269;0,0000520483;;;0,0000376593;;;0,0000465377;0,000628238;;0,0000773175;;0,000405742;;;0,0000525886;;;;;0,0000391515;;;;0,001045344;0,000602086;;;0,000237818;;0,000115411;0,0000734403;;0,000700351;0,000142231;;;0,0000437061;;0,0000491552;0,0000576737;;;0,000289272;;0,000072847;0,0000451638;0,000100863;0,0000717506;;;;0,000187942;;0,000053895;0,000232398;;;;;0,0000590622;;0,0000432076;;0,0000736976;;;;0,0000417685;0,0000409141;0,0000476285;;0,000207621;;0,000946866;;0,000284812;0,00019557;0,000112385;;0,0000982447;;;0,0000608864;;0,000197266;;0,0000597697;;;;0,000390228;0,000110107;;;0,0000395836;;;;;0,0000912319;;;;;0,001222747;;;0,001190887;0,00053703;;;;;;;;;;;;0,000495568;;0,000178284;;;0,000230145;;0,0000753242;0,0000831221;0,000233274;;;;;0,000652185;;;0,0000909225;;;0,000383188;;;;;;0,0000382479;0,0000909453;0,000105938;;;;0,000686907;;0,000153822;;0,0000506439;;0,0000466396;;0,000182671;;;;;;0,0000733023;0,0000559553;0,0000996054;;;;;;;;0,0000423749;;0,000059933;;;;;;;0,00013861;;;0,0000377955;;;;NS;S;NS;NS;S;S;S;NS;S;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;
V295;Bovine;a;0,0000706581;0,0000471396;0,0000841178;;0,000043418;;0,0000682073;;0,0000406569;0,0000462963;0,0000924304;0,0000878477;;0,000598004;0,000241478;;0,000194699;;0,000114327;;;0,0000614693;;;;;;0,0000598305;;0,0000469443;;0,000044432;0,0000957537;;0,0000565999;0,0000659076;;;0,0000537388;;0,0000567255;0,0000456465;;;0,0000950647;;0,0000524302;;0,000113495;;;0,0000737448;0,000137078;0,0000856097;0,000073338;;0,0000777507;;0,000053481;0,000054485;;0,0000577424;0,000123632;;;;;0,000609885;;0,0000961206;0,0000755655;;;0,0000465962;;0,0000552406;;;0,000114919;;0,000242037;0,000121549;;0,0000396591;0,0000784282;;0,0000590383;;;;0,000948168;;0,000594772;;0,00030248;0,000574105;0,000233469;;;;;;0,000108344;0,0000582712;;;0,000132056;;0,0000444968;;0,000188688;0,000108465;;0,0000546495;0,0000678365;;0,000040972;0,0000549412;0,0000458819;;;0,000400899;;;0,0000550753;0,000479423;0,000177387;;0,0000788804;0,0000511314;0,0000393019;;0,0000401435;0,0000395957;;;0,000102186;0,001485658;0,000543268;;0,000428646;0,000294948;;0,000139986;0,0000877541;;;0,0000489898;;0,0000477933;;0,0000489934;0,0000617506;0,0000670262;0,000104368;;0,000175751;;0,0000396357;;0,000119421;0,00011456;;;;;0,000101303;;0,000306275;;;;;0,0000814836;;;0,0000915129;0,0000533629;;;;0,0000481396;0,0000900762;;0,000205215;0,001025647;;0,000323943;;;;0,0000884367;0,0000774061;;;;;;;0,0000771847;;;;0,00053707;;0,000223807;0,00010833;;;;0,0000429703;;0,0000555065;0,000142049;;0,001573043;;0,000764521;0,000908942;;0,000498102;;0,00104675;;;;;;;0,0000760593;;;;0,0000678632;0,000204871;;0,000158146;;;0,0000402034;;0,000259187;0,000127636;0,000185181;0,0000741948;;;;0,000533669;;;0,0000697646;;;0,000520459;;;0,0000382648;;;;0,000239726;0,000183087;;;0,0000408329;;;;;;0,0000432273;0,0000501778;;0,000142354;0,000040303;;;;;0,000103408;0,0000915296;0,000233388;;0,0000423895;0,0000446094;;0,0000390052;0,0000384713;;;;0,0000454875;0,0000432766;0,0000433704;;0,0000422706;;0,0000598007;0,00012442;;;;;;;S;S;NS;S;S;S;S;NS;S;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;
V297;Cat;b;0,0000599317;;0,0000844935;;0,0000464278;0,0000684302;0,0000793646;;0,0000440914;0,0000580933;0,0000542292;;;0,000416775;;0,000139338;;0,000368974;;;;;0,0000469047;;;;;0,0000514999;;;0,0000445592;;0,0000559187;;;;0,000044628;;0,0000420987;0,0000439845;;0,0000468043;;0,0000489614;;;;0,000125737;;;0,0000804257;0,0000834967;0,0000986966;0,000068083;;0,0000665805;;;;;;0,0000381441;;0,000071452;0,0000451586;;;0,000228764;0,000438349;;;;0,0000583129;;;0,0000423819;;0,000161331;;;0,000461992;;0,000135931;;;;;0,0000507896;;0,000489787;;0,000330901;0,000487999;;0,00066642;;0,000163716;0,000101853;0,0000835629;0,0000568058;;0,0000625573;;0,0000738865;;0,0000894865;;;;0,00023351;;;0,0000612899;;0,0000428975;;;0,0000489154;;;;0,000530214;;0,000084109;;0,000329919;;0,000065143;;;;0,0000368584;0,0000455868;;;;0.04642;0,000923725;0,000315414;0,000241309;0,000347117;;0,000636578;;;;0,000630346;0,000445877;;;;;0,0000450952;0,000064714;0,000120139;;0,000360293;;0,0000719732;;0,0000826064;0,0000786752;;0,0000503769;0,0000403233;0,000120855;0,0000519297;0,000042326;0,000184623;;;0,0000862764;;;0,0000603502;;;;;;;0,0000447567;;;;;0,000391369;;0,000696083;;;0,0000968475;;;0,0000756046;;0,0000866346;;;0,000276727;;0,0000699823;0,0000922065;;0,00065376;;0,000124129;;0,0000577808;;;;;0,000132415;0,000800107;;0,000461957;;0,000680421;;0,001036359;;;0,000220941;;0,0001303;;0,000104052;;;;0,000110447;;;;0.05215;0,0000381062;;;;0,000336738;;0,000116721;0,000207908;;0,0000642152;;;0,00064925;;;0,000114291;0,0000990262;0,0000946668;0,000354694;;;;0,0000385782;;;0,000213604;0,000168782;;;;0,000700826;;0,000501483;;;;0,000048154;;0,000273493;;;0,0000558027;;;0,0000628661;0,0000586672;0,000162545;;;;;0,000038969;;;0,0000606014;;0,0000782618;;;;;;0,0000621563;0,000135556;;;;;;;S;S;S;S;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;
V298;Bovine;a;0,0000486099;0,0000488935;0,0000474151;;;;0,0000608912;;;;0,0000778949;0,0000506968;;0,000472381;0,000283444;;0,000181463;;0,000158599;;0,0000851928;;;;0,0000483029;;;0,0000592074;;0,000041505;;;0,0000503989;;0,000178015;;;;0,0000508154;0,0000448114;;;;;;;0,0000445553;0,000134254;;;0,000101974;0,0000703555;0,00014701;;0,0000548419;;0,0000717435;;0,0000604766;0,0000468602;;0,0000399948;0,0000558227;;;;;;0,000576797;;0,0000962643;0,000068853;;;;;0,000084363;;;0,0000524536;0,000301641;;;;;0,0000465772;0,0000435188;0,0000430223;;;0,001017426;;0,000591962;;0,000266634;0,000464062;0,00022201;;;;;;0,0000934824;;;0,0000962682;;0,0000529057;;;0,000576025;0,000218869;;0,000086479;;0,000108537;;;0,000039946;;0,0000470457;0,000550524;;;0,000067693;0,00047465;0,000182858;;;;;;0,0000413321;;;;0,0000547697;0,001049882;0,000485154;;;0,000289739;;;;;0,000460819;0,000103622;;;;0,000050327;;0,0000608741;0.06661;;0,000247668;;0,0000509461;0,0000409238;0,000123635;0,000105688;;;0,000040792;0,000147166;0,000051047;;0,000243374;;;;;0,0000621061;;;0,0000944151;0,0000459916;0,0000470968;0,000038909;;0,0000433167;;;;0,000187275;;0,000896082;;0,000302921;0,000185293;0,000123517;;0,0000967131;;;0,0000519201;;0,000134488;;0,0000438224;;;0,000524079;0,000267058;0,000139104;;;0,0000491119;;0,0000421082;;0,0000502395;0,000117522;;0,00148118;;0,000753199;0,000798402;;;;0,000732466;;;;;;0,000082816;;;;0,000136793;0,00029328;;0,000100472;;;;;;0,000669863;0,000261468;0,000165622;;0,0001812;;;0,000661294;;;;;0,0000752908;0,000481593;;;;;;;0,000188984;0,000162259;;;;0,000542159;;0,000144585;;0,0000389769;0,0000451285;0,0000457518;;0,000200133;;;0,0000389047;;;0,0000970281;0,0000789278;0,000166581;0,0000428988;;0,0000390624;;;;;;0,0000393631;0,0000475397;0,0000505439;0,0000415231;;0,0000450077;;0,0000530196;0,0000742567;0,0000431578;;;;;;NS;S;NS;S;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;;;;;;;
V299;Bovine;a;;0,000041717;0,0000474596;;;;0,000067874;;;0,0000389514;0,0000567117;0,0000436819;;0,000525937;0,000291615;;0,00018776;;0,000146028;;;;0,0000419776;;0,0000516281;;;;;0,0000461523;;;0,000038816;;0,0000698089;;;;0,0000395811;0,0000443204;;0,0000396172;;;0,0000407401;;0,0000430279;0,000150668;;;0,0000941492;0,0000481686;0,000156353;;0,0000499495;;0,0000666333;0,0000413054;;;0,0000492585;;0,0000562829;;;;;0,0000810043;0,000609639;;0,000124555;0,0000806101;;;;;;;0,0000435946;;0,000343222;0,00013891;;;0,0000619012;;0,0000427578;0,0000417129;;;0,001000273;;0,000584105;;0,000266224;0,000551489;0,000284674;;;;;;0,0000855015;0,0000448741;;0,000147151;;;;;0,000237797;0,0000973017;;;0,0000481585;0,0000446072;0,0000488062;0,0000381126;;;;0,000599154;;;;0,000489275;;;;0,0000559795;;;;;;;0,0000415901;0,001091551;0,000545876;;0,000421461;0,000377474;;0,000148355;;;0,000703508;0,000131142;;;;0,0000533588;0,000075637;0,0000899043;;;0,000314677;;0,0000609333;;0,00018377;0,000173735;;;0,0000418774;0,000123649;0,0000431449;;0,000303579;;;;;0,000072441;;0,0000591694;;;;;0,0000738619;0,0000868672;;;0,000082705;0,000180009;;0,000914728;;0,000291663;0,000193738;0,000113336;0,0000961183;0,000103246;;;0,0000718505;;;0,000057538;;;;0,000587975;;0,000203611;0,000116127;;;0,0000565308;;;0,0000428866;0,00013555;;0,001344597;;0,000641816;0,000765842;;0,000361191;;0,000839122;;0,000215778;;;0,000138567;;;;;;0,0000615633;0,000183586;;;;;;;0,00027685;0,000174849;0,000081539;;;;0,0000612438;0,000700247;0,000180006;;0,0000829784;0,0000744707;0,000087021;0,000509431;;;0,0000488903;0,000038799;;;0,000245986;0,000254921;0,0000783672;;;0,000771718;;0,000157971;;0,0000396428;0,0000527795;0,0000697195;;0,00024631;;0,0000562496;0,0000448736;0,0000385408;;0,000144565;0,000130729;0,000224891;;0,0000404752;0,0000454435;;0,0000670703;0,0000469322;0,0000415407;0,0000500653;0,0000412333;0,0000712997;0,0000548626;0,0000438544;;0,0000417734;;0,0000806277;0,0000475901;;;0,0000386401;;;;NS;S;NS;NS;S;S;S;S;NS;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;
V30;Dog;b;;0,0000453397;0,0000529374;;;;0,0000887358;;;;0,0000566392;;;0,000598509;;;0,00018847;0,000205377;;;0,0000986294;;;0,0000508968;0,0000479221;;;;;;0,0000509086;0,000141437;;;;;;0,0000699961;;;;;;;;;0,0000481773;0,000157185;;0,0000873286;0,000596813;;0,000172848;;0,000118712;0,0000785654;;;0,0000482461;;;0,0000997872;0,0000547728;;0,0000542904;0,000202174;;0,000121549;0,000636544;;0,000118563;0,0000756851;;;0,0000612319;;;;;;0,000414808;;0,0000576571;0,0000526739;;;;;0,0000710882;;0,000502218;;0,00054554;;0,000614414;;0,000321291;;;0,0000607477;;0,0000500358;;;;0,000131026;;0,000479755;;;;0,0000785997;0,0000762957;;;0,0000480261;;0,000045409;;0,0000544188;;0,000555714;;0,0000784398;0,0000631414;0,000467948;;;0,0000643259;0,0000495498;;;;;;;0,0000512394;0,001166601;;0,000369565;0,000415133;;;0,000160537;;;0,000363555;0,0000643195;;;0,0000490409;;0,0000440527;0,0000904416;0,000185254;0,000262949;;;;;0,000209776;0,000116034;;0,0000594205;0,000139008;0,000906791;0,000270021;0,000169779;0,000191767;;0,000199106;;0,0000941127;;;;;;;0,0000469223;;0,000132173;0,0000447864;;0,000385803;0,000235254;;0,00089841;;0,00027268;0,000173029;0,000103747;;0,0000912997;;;0,0000889663;;;0,0000635874;;;;;0,000578791;0,000163921;0,000110082;0,0000621948;;;;;;0,000169602;0,000549577;0,000590502;;0,000339968;0,000685436;;0,000657901;;;0,000342609;;;;0,0000816704;0,0000557722;;0,0000502882;;;;;;;;0,000474637;;;;0,000141585;0,000266444;;;;0,000052453;0,000622365;;;0,000102237;;;0,000466261;;;;;;;0,000146759;0,000199027;;0,0000457179;;0,000388128;;0,0000642206;;;;;0,000166309;;;;;;;0,00016783;0,000101635;0,000122752;;;;;;;;0,0000450706;;0,0000896554;;0,0000500912;;;;0,0000789647;0,000178576;;;;;;;S;S;S;NS;S;S;S;S;S;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;
V301;Dog;b;;0,0000388963;;;;;0,0000502263;;;;;;;0,000428893;;;;0,000184921;;;;;;;;0,0000515509;0,0000400318;;;;0,0000482751;;0,0000782611;;;;;;;0,0000398709;;;;;;;;0,00014005;;;0,0000973363;;0,000101274;0,0000634513;0,0000608349;;;;;;;;;;;;;0,000291754;0,000427542;0,0000992173;0,0000725597;0,0000449284;;;;0,0000419546;;0,0000860925;;;0,000283961;;;;;;;;;0,000462608;;;0,000525797;;;0,000123938;0,000145067;;0,0000661287;;;;;0,0000585058;;0,0000756888;;;0,000397546;;;;0,000114709;;;;;;;;;0,000698726;;0,0000925547;;0,000425953;;;;0,0000406814;;;;;;;;0,001185305;;0,000305515;0,000647192;;0,000603165;;;;;0,000106554;0,000115425;;0,0000438123;;;;0,000390284;;0,000521385;;0,0000954373;0,00012273;0,000150283;0,000115903;;;;0,000263856;0,000099419;;0,000134285;0,0000860474;;0,000142927;;;0,0000449452;0,0000423603;;;;;;0,0000547563;;;0,000102412;0,00060995;;0,000815733;;;;0,0000879997;;0,0000687804;;;0,000107422;;;0,000175817;;;;;0,000574626;;0,0000859457;;;;;;;0,000169419;0,000869804;0,000459417;;;0,000784967;;0,00027139;;;0,00016121;;;;0,0000922578;;;;0,000107178;0,000113748;;;0,0000840698;0,0000470954;;;0,000641473;;0,000189619;;0,000746475;;0,000228998;;;0,000877541;0,000196941;0,000177151;0,000288277;;0,000182676;0,000499029;;;;;;;0,000171482;0,000190272;;;;;;;;0,0000442843;;0,0000467791;;0,000415235;;0,0000991162;0,0000746102;0,0000663607;0,000115453;0,000138147;0,000105054;0,000113199;;;;;0,0000707957;;;0,0000893105;;0,0000993311;;;;;;;0,000506126;;;;;0,000140734;0,0000884437;S;S;S;NS;S;S;S;S;NS;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
